Make,Model,Vehicle Type,Vehicle Type NEW
CAN-AM,RYKER ALL ROAD,MOTORCYCLE,Other
CHEV,C3PU,INCOMPLETE VEHICLE,Motorcycle
DODG,RAMSW,INCOMPLETE VEHICLE,Combination Short-haul Truck
HARLEY DAVIDSON,CVO ROAD GLIDE ULTRA,MOTORCYCLE,Other
HONDA,CB1100,MOTORCYCLE,Other
HONDA,GL1500SE (GOLD WING SE),MOTORCYCLE,Other
HONDA,ST1300A,MOTORCYCLE,Other
HONDA,VF700C (MAGNA),MOTORCYCLE,Other
HONDA,VFR800A (INTERCEPTOR),MOTORCYCLE,Other
HONDA,WW150/PCX150,MOTORCYCLE,Other
ISUZU,VEHICROSS,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MERCEDES-BENZ,SLC-CLASS,PASSENGER CAR,Passenger Car
MITSUBISHI,EXPO,PASSENGER CAR,Passenger Car
MOTO GUZZI,STELVIO 1200 8V NTX,MOTORCYCLE,Other
PONTIAC,G3,PASSENGER CAR,Passenger Car
PONTIAC,TRANS SPORT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SLINGSHOT,SLINGSHOT,MOTORCYCLE,Other
SUZUKI,JIMNY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
THOMAS BUILT,ER TRANSIT (ENGINE REAR),BUS,Transit Bus
TOYOTA,PICK UP,PASSENGER CAR,Passenger Car
VOLKSWAGEN,TIGUAN LIMITED,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
YAMAHA,MTN850 (MT-09),MOTORCYCLE,Other
BMW,G 650,MOTORCYCLE,Other
DODG,VANCON,INCOMPLETE VEHICLE,School Bus
FREIGHTLINER,SPRINTER,BUS,Other Buses
HARLEY DAVIDSON,CVO STREET GLIDE,MOTORCYCLE,Other
HARLEY DAVIDSON,FLHTKL / ULTRA LIMITED LOW,MOTORCYCLE,Other
HARLEY DAVIDSON,SPORTSTER 1200 ROADSTER,MOTORCYCLE,Other
HONDA,CHF50 (METROPOLITAN),MOTORCYCLE,Other
HONDA,CN250,MOTORCYCLE,Other
HONDA,GL1500CT (VALKYRIE TOURER),MOTORCYCLE,Other
HONDA,GOLDWING,MOTORCYCLE,Other
HONDA,NC700XD,MOTORCYCLE,Other
HONDA,RVT1000R (RC51),MOTORCYCLE,Other
HONDA,VFR1200FD/VFR1200F,MOTORCYCLE,Other
KAWASAKI,NINJA 600,MOTORCYCLE,Other
KTM,SINGLE CYLINDER LC4 DUKE,MOTORCYCLE,Other
KYMCO,SUPER 8,MOTORCYCLE,Other
MCLAREN,MP4-12C,PASSENGER CAR,Passenger Car
PLYMOUTH,HORIZON,PASSENGER CAR,Passenger Car
ROYAL ENFIELD,CONTINENTAL GT,MOTORCYCLE,Other
SUZUKI,DL1000K,MOTORCYCLE,Other
SUZUKI,TU250XL,MOTORCYCLE,Other
SUZUKI,VX800,MOTORCYCLE,Other
ZERO MOTORCYCLES,"S, SR, SP, SRP",MOTORCYCLE,Other
CHEVROLET,CITATION,PASSENGER CAR,Passenger Car
FERRARI,CALIFORNIA T,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,CVO SOFTAIL CONVERTIBLE 2,MOTORCYCLE,Other
HONDA,CR250,MOTORCYCLE,Other
HONDA,VTX1300S,MOTORCYCLE,Other
MITSUBISHI,STARION,PASSENGER CAR,Passenger Car
TOYOTA,4RUNNER,TRUCK,Combination Long-haul Truck
AUDI,TT RS,PASSENGER CAR,Passenger Car
BMW,535I/535IS,PASSENGER CAR,Passenger Car
BMW,K75S,MOTORCYCLE,Other
CHEV,EXPRESS,INCOMPLETE VEHICLE,Refuse Truck
DODG,DAKOTA,INCOMPLETE VEHICLE,Motorcycle
DODG,GRAND CARAVAN,INCOMPLETE VEHICLE,Transit Bus
GMC,R CONVENTIONAL,TRUCK,Single Unit Long-haul Truck
HONDA,VT600CD (SHADOW VLX DELUXE),MOTORCYCLE,Other
HONDA,VTX1300S (VTX),MOTORCYCLE,Other
KYMCO,COMPAGNO,MOTORCYCLE,Other
SATURN,LW200,PASSENGER CAR,Passenger Car
SATURN,LW300,PASSENGER CAR,Passenger Car
SUZUKI,DR350SE,MOTORCYCLE,Other
SUZUKI,GSX-R600K,MOTORCYCLE,Other
SUZUKI,VZ800,MOTORCYCLE,Other
TAOTAO,CY50-B,MOTORCYCLE,Other
TAOTAO,PONY,MOTORCYCLE,Other
VICTORY,HIGH-BALL,MOTORCYCLE,Other
ZERO MOTORCYCLES,"S, SR, SRP",MOTORCYCLE,Other
ALFA ROMEO,MILANO,PASSENGER CAR,Passenger Car
BETA,RR-S,MOTORCYCLE,Other
BMW,540D,PASSENGER CAR,Passenger Car
BMW,K 1600 B,MOTORCYCLE,Other
BMW,R 1250 RS,MOTORCYCLE,Other
CADILLAC,ALLANTE,PASSENGER CAR,Passenger Car
CHEV,SILVERADO 3500,INCOMPLETE VEHICLE,Motor Home
CHEV,VAN,INCOMPLETE VEHICLE,Refuse Truck
FORD,EC1,INCOMPLETE VEHICLE,Light Commercial Truck
GMC,SIERRA 3500,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HARLEY DAVIDSON,FLTR / ROAD GLIDE,MOTORCYCLE,Other
HARLEY DAVIDSON,FLTRX / ROAD GLIDE,MOTORCYCLE,Other
HONDA,CBR500,MOTORCYCLE,Other
HUSQVARNA,CLOSED COURSE COMPETITION,MOTORCYCLE,Other
ISU,VAN,INCOMPLETE VEHICLE,Motor Home
KYMCO,GRANDVISTA,MOTORCYCLE,Other
MERZ,SPRINTER,INCOMPLETE VEHICLE,Passenger Truck
SUZUKI,TL1000R,MOTORCYCLE,Other
TERRELL,TERRELL INDUSTRIES LTD TRAILER,TRAILER,Other
VOLKSWAGEN,VANSW,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
YAMAHA,XV1700 ROAD WARRIOR,MOTORCYCLE,Other
ZERO MOTORCYCLES,DS/DSP,MOTORCYCLE,Other
BMW,F 800 GT,MOTORCYCLE,Other
DODGE,DIPLOMAT,PASSENGER CAR,Passenger Car
ELKC,MINI BUS,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
GMC,RALLY,BUS,Transit Bus
HONDA,CBR250,MOTORCYCLE,Other
KTM,CLOSED COURSE COMPETITION,MOTORCYCLE,Other
NISSAN,STANZA WAGON,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,GSX-R600L,MOTORCYCLE,Other
SUZUKI,VL1500K,MOTORCYCLE,Other
BMW,F 800 R,MOTORCYCLE,Other
BMW,F 850 GS,MOTORCYCLE,Other
BMW,R 1250 RT,MOTORCYCLE,Other
CAN-AM,RYKER,MOTORCYCLE,Other
HARLEY DAVIDSON,FLHCS / HERITAGE CLASSIC 114,MOTORCYCLE,Other
HARLEY DAVIDSON,FLHRCI,MOTORCYCLE,Other
HONDA,GL1500 (VALKYRIE),MOTORCYCLE,Other
HONDA,NX250,MOTORCYCLE,Other
IC BUS,PB305,BUS,School Bus
INTERNATIONAL,SF667,BUS,School Bus
JEEP,CJ-8 SCRAMBLER,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MOTO GUZZI,V7 II STONE,MOTORCYCLE,Other
SMART,SMART,PASSENGER CAR,Passenger Car
SUBARU,BRAT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUBARU,GLF,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,DL1000AL/DL1000AAL,MOTORCYCLE,Other
SUZUKI,DL650A,MOTORCYCLE,Other
SUZUKI,DR200SL,MOTORCYCLE,Other
TRIUMPH,SPRINT,MOTORCYCLE,Other
VICTORY,VEGAS,MOTORCYCLE,Other
VOLKSWAGEN,JET4D,PASSENGER CAR,Passenger Car
YAMAHA,XVZ13,MOTORCYCLE,Other
DUCATI,SPORT TOURING,MOTORCYCLE,Other
FORD,E-250,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
FORD,E350 BOX VAN,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
FORD,EXPLR,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
GMC,V CONVENTIONAL,TRUCK,Combination Short-haul Truck
HARLEY DAVIDSON,FLHTK SHRINE / ULTRA LIMITED SHRINE,MOTORCYCLE,Other
HARLEY DAVIDSON,SPORTSTER 1200 CUSTOM HD1 BASE,MOTORCYCLE,Other
HONDA,CB450,MOTORCYCLE,Other
HONDA,CMX300 (REBEL 300),MOTORCYCLE,Other
ISUZU,AMIGO,TRUCK,Combination Short-haul Truck
JAGUAR,I-PACE,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
PORSCHE,928,PASSENGER CAR,Passenger Car
SPYDER,"RT, RT S, RT LTD",MOTORCYCLE,Other
KIA,K900,PASSENGER CAR,Passenger Car
LAMBORGHINI,AVENTADOR,PASSENGER CAR,Passenger Car
MAZDA,3,PASSENGER CAR,Passenger Car
MIFU,FE,INCOMPLETE VEHICLE,Passenger Truck
MOTO GUZZI,BREVA 1100,MOTORCYCLE,Other
ROYAL ENFIELD,BULLET,MOTORCYCLE,Other
YAMAHA,FZ1,MOTORCYCLE,Other
YAMAHA,XVS1300 (V STAR 1300),MOTORCYCLE,Other
AUDI,5000,PASSENGER CAR,Passenger Car
BMW,750I / B7,PASSENGER CAR,Passenger Car
BUELL,BLAST P3,MOTORCYCLE,Other
CHEV,3500 FB,INCOMPLETE VEHICLE,School Bus
CHEV,C5500,INCOMPLETE VEHICLE,School Bus
DODGE,LANCER,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLHTCUI,MOTORCYCLE,Other
HARLEY DAVIDSON,FLSTCI / HERITAGE SOFTAIL CLASSIC,MOTORCYCLE,Other
HONDA,GL1500A (GOLD WING ASPENCADE),MOTORCYCLE,Other
HONDA,NT700VA/NT700V,MOTORCYCLE,Other
HONDA,VTX1300C (VTX),MOTORCYCLE,Other
KAWASAKI,ZX600,MOTORCYCLE,Other
LAMBORGHINI,ROADSTER,PASSENGER CAR,Passenger Car
PIAGGIO AND VESPA,GT,MOTORCYCLE,Other
PIAGGIO AND VESPA,LX / S,MOTORCYCLE,Other
RAM,3500,INCOMPLETE VEHICLE,Combination Short-haul Truck
SUBARU,JUSTY,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
SUZUKI,LS650,MOTORCYCLE,Other
TAOTAO,ATM50-A,MOTORCYCLE,Other
VOLVO,V90,PASSENGER CAR,Passenger Car
YAMAHA,WR250F,MOTORCYCLE,Other
YAMAHA,XT350,MOTORCYCLE,Other
YAMAHA,YZF-R3,MOTORCYCLE,Other
BMW,3-SERIES,PASSENGER CAR,Passenger Car
CHEV,CUTAWAY,INCOMPLETE VEHICLE,Combination Long-haul Truck
FORD,E150,INCOMPLETE VEHICLE,Motorcycle
HONDA,VT1100C3 (SHADOW AERO),MOTORCYCLE,Other
HONDA,VTX1800S (VTX),MOTORCYCLE,Other
HONDA,C125 (SUPER CUB),MOTORCYCLE,Other
HONDA,CRF150,MOTORCYCLE,Other
HUSQVARNA,TWO-STROKE,MOTORCYCLE,Other
KAWASAKI,KLR250,MOTORCYCLE,Other
KAWASAKI,VN750,MOTORCYCLE,Other
KYMCO,SPADE,MOTORCYCLE,Other
PLYMOUTH,LASER,PASSENGER CAR,Passenger Car
SUZUKI,DL1000,MOTORCYCLE,Other
YAMAHA,TT-R230,MOTORCYCLE,Other
BMW,K 1600 GTL,MOTORCYCLE,Other
CHEV,SPORTVAN / VAN,INCOMPLETE VEHICLE,Refuse Truck
DUCATI,M750,MOTORCYCLE,Other
EAGLE,SUMMIT,PASSENGER CAR,Passenger Car
FERRARI,430CP,PASSENGER CAR,Passenger Car
FORD,CONVAN,INCOMPLETE VEHICLE,Motor Home
HARLEY DAVIDSON,FXDWG/FXDWG ANNIVERSARY,MOTORCYCLE,Other
HONDA,CT70,MOTORCYCLE,Other
HONDA,CX650,MOTORCYCLE,Other
INDIAN MOTORCYCLE,ROADMASTER DARK HORSE,MOTORCYCLE,Other
INDIAN MOTORCYCLE,SPRINGFIELD,MOTORCYCLE,Other
KYMCO,K-PIPE,MOTORCYCLE,Other
MOTO GUZZI,GRISO 1200 8V SE,MOTORCYCLE,Other
QIANJIANG MOTORCYCLES,QIANJIANG MOTORCYCLES,MOTORCYCLE,Other
SUZUKI,SIDEKICK,TRUCK,Single Unit Long-haul Truck
SUZUKI,UH200L,MOTORCYCLE,Other
TOYOTA,4RUN,TRUCK,Light Commercial Truck
KAWASAKI,Z750S,MOTORCYCLE,Other
KYMCO,LIKE 200I / LIKE 200I LX,MOTORCYCLE,Other
YAMAHA,XV750 VIRAGO,MOTORCYCLE,Other
PIAGGIO AND VESPA,LX/LXV/S,MOTORCYCLE,Other
PIAGGIO AND VESPA,VESPA LX / LXV / S,MOTORCYCLE,Other
SMART,PASSION,PASSENGER CAR,Passenger Car
DUCATI,996,MOTORCYCLE,Other
FERRARI,F355,PASSENGER CAR,Passenger Car
SUZUKI,V-STROM 650XT ADVENTURE,MOTORCYCLE,Other
HARLEY DAVIDSON,CVO ROAD GLIDE CUSTOM,MOTORCYCLE,Other
HONDA,CTX700,MOTORCYCLE,Other
URAL,RETRO,MOTORCYCLE,Other
VOLVO,244,PASSENGER CAR,Passenger Car
INFINITI,Q70,PASSENGER CAR,Passenger Car
KAWASAKI,ZEPHYR 1100,MOTORCYCLE,Other
YAMAHA,XV700,MOTORCYCLE,Other
BMW,540IAT,PASSENGER CAR,Passenger Car
HONDA,NA50,MOTORCYCLE,Other
CHEV,CK31053,INCOMPLETE VEHICLE,Motorcycle
CHEV,SCBUS,INCOMPLETE VEHICLE,Motor Home
HONDA,VT1300 (FURY),MOTORCYCLE,Other
HUMMER,H3T,TRUCK,Light Commercial Truck
FORD,CUTAWAY,INCOMPLETE VEHICLE,Other Buses
LAND ROVER,DISCOVERY II,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
MERCEDES-BENZ,350,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FXDBP103 / DYNA STREET BOB,MOTORCYCLE,Other
MOTO GUZZI,CALIFORNIA 1100EV,MOTORCYCLE,Other
HONDA,CRF125,MOTORCYCLE,Other
PIAGGIO AND VESPA,ET 4,MOTORCYCLE,Other
SUZUKI,GSX-S1000FA,MOTORCYCLE,Other
KAWASAKI,KDX220R,MOTORCYCLE,Other
KTM,1190 ADVENTURE R,MOTORCYCLE,Other
KTM,SUPER ADVENTURE R/S,MOTORCYCLE,Other
MOTO GUZZI,CALIFORNIA 1100 VINTAGE,MOTORCYCLE,Other
OLDSMOBILE,CUTLASS CALAIS,PASSENGER CAR,Passenger Car
REVGP,BUS,INCOMPLETE VEHICLE,Combination Long-haul Truck
TOYOTA,TER5D,PASSENGER CAR,Passenger Car
VOLKSWAGEN,PHAETON,PASSENGER CAR,Passenger Car
YAMAHA,FJ09,MOTORCYCLE,Other
YAMAHA,FZR1000B,MOTORCYCLE,Other
BUELL,XB12R,MOTORCYCLE,Other
CAGIVA MOTOR S.P.A,GRAN CANYON,MOTORCYCLE,Other
CHEV,FLATBED,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
VICTORY,NESS JACKPOT,MOTORCYCLE,Other
VICTORY,VEGAS LOW,MOTORCYCLE,Other
DODG,V35,INCOMPLETE VEHICLE,Transit Bus
YAMAHA,FZS1000,MOTORCYCLE,Other
BMW,F 750 GS,MOTORCYCLE,Other
BMW,S 1000 R,MOTORCYCLE,Other
FERRARI,575 M MARANELLO,PASSENGER CAR,Passenger Car
HONDA,CB600 (599),MOTORCYCLE,Other
HYOSUNG MOTORS & MACHINERY,ON ROAD MOTORCYCLE,MOTORCYCLE,Other
HARLEY DAVIDSON,ULTRA LIMITED LOW,MOTORCYCLE,Other
HARLEY DAVIDSON,CVO ULTRA CLASSIC ELECTRA GLIDE 8,MOTORCYCLE,Other
HARLEY DAVIDSON,XLH-1100,MOTORCYCLE,Other
INDIAN MOTORCYCLE,ROADMASTER,MOTORCYCLE,Other
JAGUAR,VANDENPLAS,PASSENGER CAR,Passenger Car
HONDA,GL1500C (VALKYRIE),MOTORCYCLE,Other
HONDA,NSS300 (FORZA),MOTORCYCLE,Other
HONDA,VTX1800F1/VTX1800F,MOTORCYCLE,Other
HARLEY DAVIDSON,CVO DYNA WIDE GLIDE 2,MOTORCYCLE,Other
HONDA,ST1300,MOTORCYCLE,Other
HONDA,VTR,MOTORCYCLE,Other
HONDA,XL185S,MOTORCYCLE,Other
INDIAN MOTORCYCLE,CHIEFTAN,MOTORCYCLE,Other
GMC,5500,INCOMPLETE VEHICLE,Transit Bus
HARLEY DAVIDSON,CVO ROAD GLIDE 3,MOTORCYCLE,Other
HARLEY DAVIDSON,FXFB / FAT BOB,MOTORCYCLE,Other
HONDA,VF1100S,MOTORCYCLE,Other
HONDA,VF500F,MOTORCYCLE,Other
INDIAN MOTORCYCLE,CHIEFTAIN CLASSIC,MOTORCYCLE,Other
INDIAN MOTORCYCLE,SCOUT BOBBER,MOTORCYCLE,Other
MITS,FB,INCOMPLETE VEHICLE,Combination Short-haul Truck
MOTO GUZZI,V7 II SPECIAL,MOTORCYCLE,Other
PIAGGIO AND VESPA,PX,MOTORCYCLE,Other
POLARIS,RANGER,MOTORCYCLE,Other
HONDA,ST1100,MOTORCYCLE,Other
HUSABERG,FE550,MOTORCYCLE,Other
SPYDER,"F3-T, F3 LTD",MOTORCYCLE,Other
LAMBORGHINI,HURACAN,PASSENGER CAR,Passenger Car
KAWASAKI,Z1000,MOTORCYCLE,Other
KTM,1090 ADVENTURE,MOTORCYCLE,Other
KTM,V-ENGINE DUKE,MOTORCYCLE,Other
KTM,V-TWIN LC8 SUPERMOTO,MOTORCYCLE,Other
MERCEDES-BENZ,B200,PASSENGER CAR,Passenger Car
MUZ OF NORTH AMERICA,SSPORT,MOTORCYCLE,Other
SUZUKI,GSX-R1000,MOTORCYCLE,Other
KTM,SUPER ADVENTURE S,MOTORCYCLE,Other
KYMCO,PEOPLE50,MOTORCYCLE,Other
SMART,2DR,PASSENGER CAR,Passenger Car
SUZUKI,VZ800L,MOTORCYCLE,Other
SUZUKI,X-90,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
TRIUMPH,ROCKET III,MOTORCYCLE,Other
TRIUMPH,STREET SCRAMBLER,MOTORCYCLE,Other
SUZUKI,DR200SEK,MOTORCYCLE,Other
SUZUKI,SV650K/SV650SK,MOTORCYCLE,Other
VOLKSWAGEN,PASSYNWG,PASSENGER CAR,Passenger Car
WESTWARD INDUSTRIES,GO-4,MOTORCYCLE,Other
ZERO MOTORCYCLES,DS,MOTORCYCLE,Other
SUZUKI,LS650L,MOTORCYCLE,Other
SUZUKI,VL800K,MOTORCYCLE,Other
BMW,550,PASSENGER CAR,Passenger Car
CADILLAC,60 SPECIAL,PASSENGER CAR,Passenger Car
CAN-AM,RYKER RALLY EDITION,MOTORCYCLE,Other
WINN,22/MH,INCOMPLETE VEHICLE,Combination Long-haul Truck
BLUE BIRD,TC2000,BUS,School Bus
BMW,R 1100 R,MOTORCYCLE,Other
TRIUMPH,DAYTONA 675 R,MOTORCYCLE,Other
TRIUMPH,EXPLORER,MOTORCYCLE,Other
CHEVROLET,LUV,TRUCK,Refuse Truck
AUDI,CABRIOLET,PASSENGER CAR,Passenger Car
VOLKSWAGEN,SCIROCCO,PASSENGER CAR,Passenger Car
APRILIA,SCARABEO 500,MOTORCYCLE,Other
FERRARI,360 SPIDER,PASSENGER CAR,Passenger Car
ZERO MOTORCYCLES,S,MOTORCYCLE,Other
BETA,RR 4T,MOTORCYCLE,Other
BMW,323IS,PASSENGER CAR,Passenger Car
GENUINE SCOOTERS,BUDDY 50,MOTORCYCLE,Other
GMC,CANYON,INCOMPLETE VEHICLE,Combination Long-haul Truck
GLOBAL MOTORSPORT GROUP,SOFTAIL,MOTORCYCLE,Other
DODG,D3PU,INCOMPLETE VEHICLE,Motorcycle
HARLEY DAVIDSON,FLDE / DELUXE,MOTORCYCLE,Other
HARLEY DAVIDSON,V-ROD,MOTORCYCLE,Other
HONDA,VF1100C,MOTORCYCLE,Other
HARLEY DAVIDSON,FLTRUSE / CVO ROAD GLIDE ULTRA,MOTORCYCLE,Other
DODG,RAM350,INCOMPLETE VEHICLE,Transit Bus
E-Z-GO DIVISION OF TEXTRON,2FIVE,LOW SPEED VEHICLE (LSV),Other
FERRARI,488 GTB,PASSENGER CAR,Passenger Car
DUCATI,PANIGALE,MOTORCYCLE,Other
HONDA,XL350R,MOTORCYCLE,Other
KTM,RC,MOTORCYCLE,Other
HONDA,PACIFIC COAST,MOTORCYCLE,Other
HONDA,VT600C (SHADOW VLX),MOTORCYCLE,Other
FORD,F53,INCOMPLETE VEHICLE,Combination Long-haul Truck
INDIAN MOTORCYCLE,CHIEF ROADMASTER,MOTORCYCLE,Other
INDIAN MOTORCYCLE,INDIAN CHALLENGER,MOTORCYCLE,Other
KYMCO,MXU 700I LE EPS,MOTORCYCLE,Other
MAZDA,CX-30,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
ROYAL ENFIELD,INT 650,MOTORCYCLE,Other
LAND ROVER,110CSW,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
HONDA,C70,MOTORCYCLE,Other
SATURN,SW1SW,PASSENGER CAR,Passenger Car
STREETROD PRODUCTIONS INC,1934 FORD,LOW SPEED VEHICLE (LSV),Other
MOTO GUZZI,NEVADA 750,MOTORCYCLE,Other
HONDA,ST1300PA,MOTORCYCLE,Other
HARLEY DAVIDSON,CVO FAT BOB,MOTORCYCLE,Other
HARLEY DAVIDSON,DYNA SUPER GLIDE POLICE,MOTORCYCLE,Other
HYUNDAI,EXCEL,PASSENGER CAR,Passenger Car
SUZUKI,VL800CL/VL800L/VL800TL,MOTORCYCLE,Other
PIAGGIO AND VESPA,LX/LXV,MOTORCYCLE,Other
PWAY,ASCENT,INCOMPLETE VEHICLE,Passenger Truck
ITAS,NAVION,INCOMPLETE VEHICLE,Refuse Truck
KAWASAKI,VERSYS 650,MOTORCYCLE,Other
SUZUKI,GSF600S,MOTORCYCLE,Other
SUZUKI,GV1400,MOTORCYCLE,Other
KTM,R-RACING F-ECF-F,MOTORCYCLE,Other
LIFAN INDUSTRY,LIFAN INDUSTRY,MOTORCYCLE,Other
MAZDA,CX5,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
VICTORY,CROSS ROADS CLASSIC,MOTORCYCLE,Other
TRIUMPH,SPEEDMASTER,MOTORCYCLE,Other
MERCEDES-BENZ,600,PASSENGER CAR,Passenger Car
KIA,SANTA FE SPORT,MULTIPURPOSE PASSENGER VEHICLE (MPV),Passenger Car
NISS,240SX,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
BMW,733I,PASSENGER CAR,Passenger Car
CHEVROLET,BERETTA,PASSENGER CAR,Passenger Car
YAMAHA,MTN690 (MT-07),MOTORCYCLE,Other
BMW,K 1300 S,MOTORCYCLE,Other
BUIC,PASSVAN,INCOMPLETE VEHICLE,Motor Home
PLYMOUTH,COLT,PASSENGER CAR,Passenger Car
ROLLS ROYCE,SILVER SPIRIT,PASSENGER CAR,Passenger Car
KTM,V-TWIN RC8 ADVENTURE,MOTORCYCLE,Other
C/K 2500,SILVERADO,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
MERC,MARAUDER,INCOMPLETE VEHICLE,Refuse Truck
MITSUBISHI,I-MIEV,PASSENGER CAR,Passenger Car
SUZUKI,VS800GL,MOTORCYCLE,Other
THOMAS BUILT,MVP-ER (ENGINE REAR),BUS,Transit Bus
DODG,CONV,INCOMPLETE VEHICLE,Motor Home
CHEVROLET,SUBURBAN,TRUCK,Refuse Truck
BMW,G 310 R,MOTORCYCLE,Other
BUELL,XB9SL,MOTORCYCLE,Other
CHEV,BUS,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
CHEV,EXPRESS G2500,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
CHEVROLET,CAPRICE POLICE VEHICLE,PASSENGER CAR,Passenger Car
THMS,SCHOOL BUS,INCOMPLETE VEHICLE,Passenger Truck
NISSAN,NX,PASSENGER CAR,Passenger Car
FORD,F-350,INCOMPLETE VEHICLE,Motorcycle
FORD,CUTAWAY BUS,INCOMPLETE VEHICLE,Passenger Truck
CHONGQING LIYANG JIAYU MOTORCYCLE,CHONGQING LIYANG JIAYU MOTORCYCLE,MOTORCYCLE,Other
FERRARI,TESTAROSSA,PASSENGER CAR,Passenger Car
TH!NK,CITY,PASSENGER CAR,Passenger Car
APRILIA,MOJITO 150,MOTORCYCLE,Other
HONDA,CN250 (HELIX),MOTORCYCLE,Other
HARLEY DAVIDSON,FLHTP / POLICE ELECTRA GLIDE,MOTORCYCLE,Other
HARLEY DAVIDSON,FXDS CONV,MOTORCYCLE,Other
BMW,645CIC,PASSENGER CAR,Passenger Car
BMW,K 1200 GT,MOTORCYCLE,Other
CHEV,BOX VAN,INCOMPLETE VEHICLE,Single Unit Long-haul Truck
HONDA,HAWK GT,MOTORCYCLE,Other
HONDA,NIGHTHAWK 750,MOTORCYCLE,Other
INDIAN MOTORCYCLE,SPRINGFIELD DARK HORSE,MOTORCYCLE,Other
JAGUAR,XJ12,PASSENGER CAR,Passenger Car
HARLEY DAVIDSON,FLHPI,MOTORCYCLE,Other
HARLEY DAVIDSON,FLHTC ULTRA,MOTORCYCLE,Other
HARLEY DAVIDSON,HERITAGE SOFTAIL CLASSIC SHRINE,MOTORCYCLE,Other
HONDA,CBR900/CBR929,MOTORCYCLE,Other
DODG,VAN/CON,INCOMPLETE VEHICLE,Single Unit Short-haul Truck
MERCEDES-BENZ,280,PASSENGER CAR,Passenger Car
YAMAHA,WR25R,MOTORCYCLE,Other
APRILIA,PEGASO 650,MOTORCYCLE,Other
ATK,605 DUAL SPORT,MOTORCYCLE,Other
BENTLEY,AZURE,PASSENGER CAR,Passenger Car
OLDSMOBILE,TORONADO,PASSENGER CAR,Passenger Car
BUICK,SOMERSET,PASSENGER CAR,Passenger Car
CHEV,FLAATBED,INCOMPLETE VEHICLE,School Bus
SUZUKI,GZ250K,MOTORCYCLE,Other
MAZDA,GLC,PASSENGER CAR,Passenger Car
HONDA,CBR300,MOTORCYCLE,Other
HONDA,CBR650,MOTORCYCLE,Other
HONDA,CBR900/CBR954,MOTORCYCLE,Other
HARLEY DAVIDSON,SOFTAIL SPRINGER,MOTORCYCLE,Other
HONDA,PIONEER,MOTORCYCLE,Other
DUCATI,SCRAMBLER,MOTORCYCLE,Other
TRIUMPH,TROPHY,MOTORCYCLE,Other
RAVEN MOTORCYCLE,CHOPPER,MOTORCYCLE,Other
KAWASAKI,KE100,MOTORCYCLE,Other
KAWASAKI,KDX200,MOTORCYCLE,Other
KYMCO,VENOX,MOTORCYCLE,Other
CHEV,TILT MASTER W4S042,INCOMPLETE VEHICLE,Refuse Truck
MERCEDES-BENZ,B-CLASS,PASSENGER CAR,Passenger Car
MITSUBISHI,SP,TRUCK,Combination Short-haul Truck
NISSAN,PATHFINDER,TRUCK,Combination Long-haul Truck
GMC,SYCLONE,INCOMPLETE VEHICLE,Motorcycle
SMART,EQ FORTWO,PASSENGER CAR,Passenger Car
DAIX,1ST GENERATION,MOTORCYCLE,Other
FERRARI,458 ITALIA,PASSENGER CAR,Passenger Car
FERRARI,F430 SPIDER,PASSENGER CAR,Passenger Car
USA MOTORTOYS,USA MOTORTOYS,MOTORCYCLE,Other
YAMAHA,WR250X/WR250XC,MOTORCYCLE,Other
PLYMOUTH,RELIANT,PASSENGER CAR,Passenger Car
SPYDER,F3-T,MOTORCYCLE,Other
